output,prompt
"/**
 * Copyright (c) 2017-present, NDLA.
 *
 * This source code is licensed under the GPLv3 license found in the
 * LICENSE file in the root directory of this source tree.
 *
 */

// N.B! AUTOGENERATED FILE. DO NOT EDIT
import React from 'react';
import Icon from '../Icon';

const Time = props => (
  <Icon
    viewBox=""0 0 48 48""
    data-license=""Apache License 2.0""
    data-source=""Material Design""
    {...props}>
    <g>
      <path d=""M23.99 4C12.94 4 4 12.95 4 24s8.94 20 19.99 20C35.04 44 44 35.05 44 24S35.04 4 23.99 4zM24 40c-8.84 0-16-7.16-16-16S15.16 8 24 8s16 7.16 16 16-7.16 16-16 16zm1-26h-3v12l10.49 6.3L34 29.84l-9-5.34z"" />
    </g>
  </Icon>
);

export default Time;
",Design an `SVG` React component for displaying a clock icon. The icon should adhere to the Material Design guidelines and be licensed under the Apache License 2.0.
"import React from 'react';


const Bookmark = (props) => {
  let style = { color: '#ccc'};
  if(props.markBookmarkFlag){
    style.color = '#000';
  }

  const onClick = (evt) => {
    evt.stopPropagation();
    const element = evt.target;
    props.boundActions.toggleBookmark(element, props.feed);
  };

  return (
    <span
      onClick={onClick}
      style={style}
      className=""glyphicon glyphicon-bookmark""
      aria-hidden=""true""/>
  );
};

export default Bookmark;
","Generate a React component called 'Bookmark' that renders a bookmark icon. When the icon is clicked, it should call a function passed in as a prop to toggle whether the bookmark is marked. If the bookmark is marked, the icon color should be black, otherwise it should be light gray."
"import DraftActions from '../actions/DraftActions'
import DraftStore from '../stores/DraftStore'
import OrderSelect from './OrderSelect'
import Quote from './Quote'
import QuoteEditor from './QuoteEditor'
import QuotesActions from '../actions/QuotesActions'
import QuotesStore from '../stores/QuotesStore'
import React from 'react'

function getState() {
  return {
    ordering: QuotesStore.getOrdering(),
    quotes: QuotesStore.getQuotes(),
    draft: DraftStore.getDraft()
  }
}

export default class IndexPage extends React.Component {

  constructor() {
    this.state = getState()
    this._onChange = () => this.setState(getState())
  }

  componentDidMount() {
    DraftStore.listen(this._onChange)
    QuotesStore.listen(this._onChange)
  }

  componentDidUnmount() {
    DraftStore.unlisten(this._onChange)
    QuotesStore.unlisten(this._onChange)
  }

  onChangeDraft(newDraft) {
    DraftActions.change(newDraft)
  }

  onSubmit() {
    DraftActions.submit(DraftStore.getDraft())
  }

  onReorder(ordering) {
    QuotesActions.reorder({ ordering: ordering })
  }

  render() {
    return <div className=""page"">
      <h1>pudd.in</h1>
      <QuoteEditor {...this.state.draft} onChange={this.onChangeDraft.bind(this)} onSubmit={this.onSubmit} />
      <OrderSelect value={this.state.ordering} onChange={this.onReorder.bind(this)} />
      {this.state.quotes.map((q) => <Quote key={q.id} {...q} />)}
    </div>
  }

}
","Generate the React component that allows the user to create and edit quotes, as well as reorder the quotes. The component should include a form for editing the quote, a button to submit the quote, a dropdown to reorder the quotes, and a list of quotes."
"import React from 'react';
import pure from 'recompose/pure';
import SvgIcon from '../../SvgIcon';

let AvExplicit = (props) => (
  <SvgIcon {...props}>
    <path d=""M19 3H5c-1.1 0-2 .9-2 2v14c0 1.1.9 2 2 2h14c1.1 0 2-.9 2-2V5c0-1.1-.9-2-2-2zm-4 6h-4v2h4v2h-4v2h4v2H9V7h6v2z""/>
  </SvgIcon>
);
AvExplicit = pure(AvExplicit);
AvExplicit.displayName = 'AvExplicit';
AvExplicit.muiName = 'SvgIcon';

export default AvExplicit;
",Create a React component that renders an explicit icon for Material UI. The icon should be a white path inside a black square.
"/**
 * React Starter Kit (https://www.reactstarterkit.com/)
 *
 * Copyright © 2014-present Kriasoft, LLC. All rights reserved.
 *
 * This source code is licensed under the MIT license found in the
 * LICENSE.txt file in the root directory of this source tree.
 */

import React from 'react';
import ErrorPage from './ErrorPage';

function action() {
  return {
    title: 'Demo Error',
    component: <ErrorPage />,
  };
}

export default action;
","Create a React function that returns an object containing a title and a component. The title should be ""Demo Error"" and the component should be an ErrorPage component."
"import React, { Component } from 'react';
import I18n from 'react-native-i18n';
import { connect } from 'react-redux';
import { View, Text, TouchableOpacity, Image, ScrollView, Alert } from 'react-native';

import { Styles, Metrics, Images, Colors, Fonts } from '@theme/';
import styles from './styles';
import CommonWidgets from '@components/CommonWidgets';
import Utils from '@src/utils';

import { Avatar } from 'react-native-elements';

class AboutCell extends Component {
  render() {
    return (
      <View style={[styles.container, Styles.rowContainer]}>
        <View style={Styles.center}>
          {CommonWidgets.renderSizedAvatar(this.props.imgPath, null, Metrics.aboutAvatarSize)}
        </View>
        <View style={{ width: 20 }} />
        <View style={{ flex: 1, justifyContent: 'center' }}>
          <Text style={{ ...Fonts.style.h4, color: Colors.brandPrimary }}>{this.props.name}</Text>
          <Text style={{ ...Fonts.style.h4, color: Colors.textPrimary }}>{this.props.job}</Text>
          <Text style={{ ...Fonts.style.h4, color: Colors.textPrimary }}>{this.props.school}</Text>
        </View>
      </View>
    );
  }
}

AboutCell.propTypes = {
  imgPath: React.PropTypes.string.isRequired,
  name: React.PropTypes.string.isRequired,
  job: React.PropTypes.string.isRequired,
  school: React.PropTypes.string.isRequired,
};

AboutCell.defaultProps = {
  imgPath: 'https://facebook.github.io/react/img/logo_og.png',
  name: 'All American',
  job: ""Head-Coach: Women's Basketball"",
  school: 'Washington University',
};

function mapStateToProps(state) {
  const globals = state.get('globals');
  return { globals };
}

export default connect(mapStateToProps, null)(AboutCell);
","Generate the code to make an About Cell component using React Native that has a profile picture, followed by a name, job, and school."
"import React from 'react'
import {connect} from 'react-redux'

import Msg from '../i18n/Msg'


class SmallBreadcrumbs extends React.Component {
  render() {
    return (
      <ol className=""breadcrumb"">
        {
          this.props.items.map((it, idx)=> (
            <li key={it + idx}><Msg phrase={it}/></li>
          ))
        }
      </ol>
    )
  }
}


const mapStateToProps = (state, ownProps) => {
  const {navigation, routing}= state;
  const route = routing.locationBeforeTransitions.pathname;

  const titleReducer = (chain, it)=> {
    if (it.route == route) {
      chain.push(it.title)
    } else if (it.items) {
      it.items.reduce(titleReducer, chain);
    }
    return chain
  };

  const items = navigation.items.reduce(titleReducer, ['Home']);

  return {items}
};


export default connect(mapStateToProps)(SmallBreadcrumbs)",Generate a React component with a Breadcrumbs component that displays the current navigation hierarchy as a list of links. The component should use the Redux state to determine the current navigation path and display the corresponding items in the hierarchy as links.
"import React from 'react';

class App extends React.Component {
    render(){

        return (
                <div>
                    <h1>SpringBoot ReactJS Start!!</h1>
                    <h2>SpringBoot ReactJS Start!!</h2>
                    <h3>SpringBoot ReactJS Start!!</h3>
                </div>
        );
    }
}

export default App;","Create React code that displays three levels of heading text elements (""h1"", ""h2"", and ""h3"") with the text of ""SpringBoot ReactJS Start!!"" inside each element."
"import React from 'react'
import AppBar from 'material-ui/AppBar'
import Toolbar from 'material-ui/Toolbar'
import styled from 'styled-components'

const _AppBar = styled(AppBar)`
    margin-bottom: 2px;
`

export default (props) => {
    return (
        <_AppBar position=""static"" color=""white"" elevation={2} square>
            <Toolbar>
                {props.children}
            </Toolbar>
        </_AppBar>
    )
}","Generate a React component that utilizes styled-components to customize the look of the Material UI AppBar component. The new component should have a white background, an elevation of 2, and square corners. The component should accept children and pass them into the Toolbar element."
"import React from 'react';

const GithubIcon = () => (
    <svg viewBox=""0 0 284 277"">
      <g>
        <path fill=""#fff"" d=""M141.888675,0.0234927555 C63.5359948,0.0234927555 0,63.5477395 0,141.912168 C0,204.6023 40.6554239,257.788232 97.0321356,276.549924 C104.12328,277.86336 106.726656,273.471926 106.726656,269.724287 C106.726656,266.340838 106.595077,255.16371 106.533987,243.307542 C67.0604204,251.890693 58.7310279,226.56652 58.7310279,226.56652 C52.2766299,210.166193 42.9768456,205.805304 42.9768456,205.805304 C30.1032937,196.998939 43.9472374,197.17986 43.9472374,197.17986 C58.1953153,198.180797 65.6976425,211.801527 65.6976425,211.801527 C78.35268,233.493192 98.8906827,227.222064 106.987463,223.596605 C108.260955,214.426049 111.938106,208.166669 115.995895,204.623447 C84.4804813,201.035582 51.3508808,188.869264 51.3508808,134.501475 C51.3508808,119.01045 56.8936274,106.353063 65.9701981,96.4165325 C64.4969882,92.842765 59.6403297,78.411417 67.3447241,58.8673023 C67.3447241,58.8673023 79.2596322,55.0538738 106.374213,73.4114319 C117.692318,70.2676443 129.83044,68.6910512 141.888675,68.63701 C153.94691,68.6910512 166.09443,70.2676443 177.433682,73.4114319 C204.515368,55.0538738 216.413829,58.8673023 216.413829,58.8673023 C224.13702,78.411417 219.278012,92.842765 217.804802,96.4165325 C226.902519,106.353063 232.407672,119.01045 232.407672,134.501475 C232.407672,188.998493 199.214632,200.997988 167.619331,204.510665 C172.708602,208.913848 177.243363,217.54869 177.243363,230.786433 C177.243363,249.771339 177.078889,265.050898 177.078889,269.724287 C177.078889,273.500121 179.632923,277.92445 186.825101,276.531127 C243.171268,257.748288 283.775,204.581154 283.775,141.912168 C283.775,63.5477395 220.248404,0.0234927555 141.888675,0.0234927555"" />
      </g>
    </svg>
);

export default GithubIcon;
",Generate an SVG icon of the GitHub logo.
